ags,51657777,1,-9781,-3379,1180,-1024,-807
ags,51657778,62,-9818,-3408,1168,-993,-832
ags,51657779,47,-9791,-3464,1174,-963,-862
ags,51657780,89,-9806,-3481,1192,-908,-881
ags,51657781,135,-9854,-3452,1198,-859,-911
ags,51657782,138,-9891,-3354,1210,-798,-942
ags,51657783,140,-9884,-3464,1235,-761,-972
ags,51657784,108,-9857,-3547,1265,-755,-1002
ags,51657785,160,-9872,-3567,1289,-749,-1027
ags,51657786,208,-9967,-3577,1308,-725,-1039
ags,51657787,206,-10003,-3608,1320,-700,-1057
ags,51657788,201,-10013,-3577,1344,-682,-1063
ags,51657789,267,-9996,-3611,1357,-670,-1076
ags,51657790,223,-10025,-3530,1363,-639,-1088
ags,51657791,291,-10030,-3511,1387,-615,-1088
ags,51657792,269,-10086,-3611,1411,-603,-1082
ags,51657793,306,-10096,-3557,1442,-566,-1076
ags,51657794,343,-10094,-3552,1442,-542,-1094
ags,51657795,335,-10059,-3530,1460,-517,-1094
ags,51657796,379,-10059,-3484,1466,-493,-1088
ags,51657797,352,-10059,-3501,1466,-487,-1082
ags,51657798,355,-10047,-3555,1472,-456,-1063
ags,51657799,308,-10023,-3616,1485,-432,-1045
ags,51657800,387,-10040,-3550,1491,-396,-1021
ags,51657801,387,-10011,-3569,1497,-365,-1015
ags,51657802,382,-10011,-3550,1515,-328,-1009
ags,51657803,401,-10011,-3496,1527,-298,-1002
ags,51657804,460,-10035,-3547,1515,-243,-996
ags,51657805,374,-10008,-3591,1521,-200,-996
ags,51657806,465,-10057,-3567,1546,-146,-984
ags,51657807,401,-10023,-3596,1552,-98,-984
ags,51657808,460,-10035,-3625,1570,-61,-990
ags,51657809,435,-10099,-3621,1588,0,-984
ags,51657810,528,-10081,-3677,1594,43,-972
ags,51657811,477,-10096,-3689,1600,91,-984
ags,51657812,492,-10099,-3613,1613,134,-984
ags,51657813,509,-10106,-3540,1649,177,-972
ags,51657814,540,-10047,-3630,1661,219,-960
ags,51657815,526,-10113,-3538,1661,256,-966
ags,51657816,543,-10130,-3503,1661,293,-972
ags,51657817,538,-10094,-3574,1686,372,-942
ags,51657818,557,-10062,-3435,1704,555,-923
ags,51657819,553,-10089,-3494,1710,378,-917
ags,51657820,550,-10030,-3445,1710,110,-923
ags,51657821,521,-10101,-3474,1716,317,-923
ags,51657822,536,-10162,-3420,1716,738,-905
ags,51657823,531,-10157,-3352,1722,689,-899
ags,51657824,514,-10108,-3403,1716,280,-868
ags,51657825,494,-10055,-3433,1716,238,-868
ags,51657826,487,-10074,-3481,1716,664,-856
ags,51657827,382,-10125,-3364,1722,841,-850
ags,51657828,448,-10138,-3371,1729,488,-844
ags,51657829,411,-10106,-3425,1722,250,-838
ags,51657830,416,-10067,-3423,1722,561,-832
ags,51657831,426,-10108,-3406,1716,878,-826
ags,51657832,428,-10174,-3420,1698,664,-820
ags,51657833,377,-10143,-3435,1692,286,-826
ags,51657834,396,-10150,-3350,1692,414,-826
ags,51657835,448,-10130,-3310,1692,823,-820
ags,51657836,499,-10174,-3323,1686,805,-813
ags,51657837,462,-10186,-3315,1674,384,-813
ags,51657838,338,-10108,-3284,1661,293,-807
ags,51657839,396,-10128,-3276,1661,683,-801
ags,51657840,394,-10108,-3284,1661,860,-807
ags,51657841,401,-10140,-3320,1655,512,-801
ags,51657842,416,-10167,-3245,1631,238,-789
ags,51657843,431,-10055,-3276,1607,506,-783
ags,51657844,418,-10079,-3345,1594,854,-789
ags,51657845,455,-10067,-3291,1600,677,-783
ags,51657846,472,-10103,-3188,1600,262,-789
ags,51657847,506,-10086,-3230,1576,366,-801
ags,51657848,448,-10059,-3240,1539,786,-807
ags,51657849,499,-10030,-3230,1527,799,-813
ags,51657850,523,-10013,-3237,1533,384,-820
ags,51657851,557,-10084,-3306,1539,256,-832
ags,51657852,526,-10077,-3249,1521,622,-832
ags,51657853,531,-10045,-3237,1515,835,-844
ags,51657854,553,-10040,-3235,1509,506,-844
ags,51657855,619,-10006,-3186,1497,207,-844
ags,51657856,648,-10059,-3137,1497,439,-850
ags,51657857,606,-10047,-3159,1479,768,-850
ags,51657858,557,-9996,-3203,1466,597,-856
ags,51657859,572,-9935,-3159,1454,189,-850
ags,51657860,631,-9981,-3198,1448,232,-850
ags,51657861,670,-10013,-3193,1436,628,-850
ags,51657862,709,-10003,-3149,1436,646,-844
ags,51657863,687,-9920,-3157,1418,219,-838
ags,51657864,711,-9959,-3213,1430,49,-856
ags,51657865,675,-9994,-3122,1430,396,-862
ags,51657866,699,-9984,-3152,1418,597,-850
ags,51657867,653,-9876,-3232,1405,268,-838
ags,51657868,689,-9884,-3198,1393,-61,-838
ags,51657869,672,-9835,-3122,1381,152,-850
ags,51657870,733,-9852,-3174,1369,512,-850
ags,51657871,699,-9837,-3164,1375,341,-856
ags,51657872,702,-9845,-3152,1381,-92,-844
ags,51657873,665,-9781,-3137,1387,-79,-826
ags,51657874,733,-9767,-3130,1369,311,-838
ags,51657875,728,-9752,-3154,1350,360,-850
ags,51657876,714,-9837,-3227,1338,-79,-832
ags,51657877,728,-9832,-3188,1326,-304,-832
ags,51657878,719,-9825,-3076,1344,30,-838
ags,51657879,731,-9779,-3127,1326,280,-838
ags,51657880,670,-9779,-3079,1314,-25,-844
ags,51657881,714,-9798,-3115,1314,-396,-832
ags,51657882,721,-9791,-3142,1302,-213,-826
ags,51657883,797,-9788,-3162,1283,164,-826
ags,51657884,699,-9786,-3191,1271,49,-832
ags,51657885,699,-9737,-3186,1247,-371,-838
ags,51657886,702,-9715,-3079,1253,-377,-838
ags,51657887,755,-9710,-3064,1247,18,-850
ags,51657888,736,-9703,-3081,1229,122,-850
ags,51657889,787,-9698,-3137,1222,-267,-850
ags,51657890,811,-9730,-3127,1222,-481,-850
ags,51657891,733,-9703,-3127,1216,-158,-850
ags,51657892,785,-9676,-3188,1192,134,-850
ags,51657893,745,-9693,-3122,1180,-140,-862
ags,51657894,819,-9679,-3130,1168,-499,-868
ags,51657895,811,-9720,-3169,1161,-335,-856
ags,51657896,841,-9701,-3213,1143,61,-862
ags,51657897,863,-9713,-3252,1137,-12,-862
ags,51657898,843,-9681,-3149,1131,-438,-868
ags,51657899,863,-9710,-3191,1125,-487,-874
ags,51657900,836,-9718,-3210,1119,-79,-874
ags,51657901,831,-9735,-3171,1113,61,-868
ags,51657902,819,-9693,-3130,1100,-328,-868
ags,51657903,789,-9649,-3144,1082,-578,-868
ags,51657904,809,-9703,-3201,1070,-261,-850
ags,51657905,897,-9684,-3188,1064,61,-856
ags,51657906,894,-9691,-3142,1052,-176,-868
ags,51657907,929,-9703,-3191,1039,-566,-856
ags,51657908,907,-9647,-3147,1033,-438,-844
ags,51657909,916,-9666,-3162,1033,-37,-826
ags,51657910,911,-9654,-3262,1015,-61,-826
ags,51657911,870,-9681,-3237,997,-475,-832
ags,51657912,870,-9642,-3252,979,-542,-832
ags,51657913,853,-9679,-3171,979,-152,-807
ags,51657914,826,-9703,-3154,972,24,-795
ags,51657915,792,-9698,-3079,954,-328,-795
ags,51657916,831,-9649,-3127,948,-591,-789
ags,51657917,828,-9610,-3208,948,-402,-795
ags,51657918,785,-9635,-3188,936,-225,-789
ags,51657919,819,-9662,-3152,936,-213,-789
ags,51657920,775,-9615,-3188,911,-243,-795
ags,51657921,760,-9688,-3137,905,-267,-795
ags,51657922,772,-9698,-3135,905,-274,-777
ags,51657923,858,-9627,-3171,893,-255,-771
ags,51657924,802,-9664,-3174,887,-243,-765
ags,51657925,792,-9662,-3205,881,-255,-752
ags,51657926,792,-9632,-3264,875,-255,-746
ags,51657927,689,-9684,-3149,863,-243,-746
ags,51657928,765,-9666,-3149,844,-237,-752
ags,51657929,738,-9676,-3242,844,-231,-734
ags,51657930,731,-9688,-3220,838,-255,-734
ags,51657931,750,-9637,-3201,844,-274,-728
ags,51657932,780,-9630,-3181,826,-267,-734
ags,51657933,804,-9703,-3181,826,-249,-722
ags,51657934,709,-9708,-3215,814,-255,-716
ags,51657935,684,-9708,-3152,814,-261,-704
ags,51657936,719,-9705,-3140,820,-280,-710
ags,51657937,677,-9676,-3181,802,-280,-710
ags,51657938,653,-9686,-3171,789,-274,-704
ags,51657939,697,-9691,-3179,765,-280,-698
ags,51657940,619,-9735,-3166,759,-286,-704
ags,51657941,614,-9708,-3174,765,-286,-692
ags,51657942,628,-9684,-3230,747,-280,-692
