ags,51000000,2508,10181,1854,557,1804,-1670
ags,51000001,2508,10162,1910,538,1780,-1651
ags,51000002,2417,10164,1839,532,1773,-1639
ags,51000003,2386,10142,1891,514,1755,-1615
ags,51000004,2376,10110,1871,490,1737,-1590
ags,51000005,2346,10169,1934,465,1731,-1578
ags,51000006,2349,10147,1937,459,1706,-1572
ags,51000007,2386,10147,1983,435,1694,-1560
ags,51000008,2324,10179,1905,410,1682,-1530
ags,51000009,2339,10140,1954,380,1658,-1511
ags,51000010,2315,10084,1876,355,1639,-1499
ags,51000011,2237,10066,1891,343,1627,-1481
ags,51000012,2256,10045,1895,331,1615,-1469
ags,51000013,2259,10093,1886,313,1591,-1450
ags,51000014,2293,10066,1910,301,1566,-1426
ags,51000015,2295,10013,1876,301,1536,-1408
ags,51000016,2346,9988,1832,276,1499,-1377
ags,51000017,2288,9981,1844,276,1487,-1353
ags,51000018,2241,9922,1842,276,1450,-1334
ags,51000019,2285,9962,1942,270,1420,-1298
ags,51000020,2266,9969,1942,264,1402,-1280
ags,51000021,2198,9918,1839,258,1365,-1255
ags,51000022,2217,9905,1786,252,1341,-1219
ags,51000023,2190,9876,1839,240,1334,-1170
ags,51000024,2195,9898,1891,227,1304,-1127
ags,51000025,2171,9883,1815,221,1273,-1097
ags,51000026,2107,9844,1773,215,1249,-1090
ags,51000027,2100,9825,1839,227,1225,-1060
ags,51000028,2036,9803,1744,227,1219,-1048
ags,51000029,2051,9778,1666,227,1200,-1042
ags,51000030,2010,9786,1727,227,1170,-1017
ags,51000031,1948,9734,1695,227,1152,-999
ags,51000032,1983,9727,1710,252,1127,-993
ags,51000033,1985,9749,1695,270,1103,-969
ags,51000034,1997,9686,1649,288,1072,-944
ags,51000035,2027,9647,1571,295,1048,-920
ags,51000036,2005,9637,1573,301,1011,-889
ags,51000037,1978,9642,1527,301,987,-853
ags,51000038,1992,9637,1666,307,956,-828
ags,51000039,1958,9625,1742,343,920,-792
ags,51000040,1951,9551,1583,368,859,-749
ags,51000041,1997,9515,1598,374,627,-725
ags,51000042,1980,9593,1593,392,853,-688
ags,51000043,2027,9573,1620,398,743,-651
ags,51000044,1966,9578,1605,404,645,-609
ags,51000045,1934,9578,1654,416,822,-572
ags,51000046,2044,9590,1641,441,578,-536
ags,51000047,2002,9583,1688,441,688,-493
ags,51000048,1992,9578,1712,453,706,-462
ags,51000049,1936,9534,1610,465,523,-432
ags,51000050,1939,9510,1551,484,725,-389
ags,51000051,1892,9512,1556,502,548,-347
ags,51000052,1909,9505,1566,532,548,-328
ags,51000053,1892,9498,1519,551,712,-304
ags,51000054,1905,9493,1620,569,475,-280
ags,51000055,1900,9500,1593,587,639,-249
ags,51000056,1873,9512,1532,605,584,-225
ags,51000057,1873,9437,1475,630,450,-200
ags,51000058,1922,9485,1602,648,688,-176
ags,51000059,1890,9495,1588,648,511,-145
ags,51000060,1868,9446,1612,666,572,-121
ags,51000061,1875,9493,1580,685,676,-90
ags,51000062,1856,9493,1615,703,456,-60
ags,51000063,1790,9400,1710,727,676,-48
ags,51000064,1848,9461,1654,752,597,-12
ags,51000065,1861,9434,1644,770,511,6
ags,51000066,1853,9424,1663,776,706,30
ags,51000067,1826,9444,1671,801,481,67
ags,51000068,1763,9485,1705,831,621,104
ags,51000069,1800,9490,1693,849,676,116
ags,51000070,1819,9498,1649,855,505,146
ags,51000071,1863,9549,1637,886,743,159
ags,51000072,1865,9488,1710,929,597,183
ags,51000073,1873,9454,1754,947,584,213
ags,51000074,1809,9473,1734,947,755,244
ags,51000075,1824,9510,1759,959,554,280
ags,51000076,1824,9488,1751,971,743,305
ags,51000077,1792,9485,1673,996,700,317
ags,51000078,1873,9515,1820,1026,560,354
ags,51000079,1826,9520,1754,1051,798,378
ags,51000080,1804,9529,1715,1063,621,396
ags,51000081,1814,9551,1742,1081,706,427
ags,51000082,1751,9529,1810,1087,798,451
ags,51000083,1707,9546,1771,1112,566,470
ags,51000084,1697,9483,1522,1166,767,488
ags,51000085,1648,9507,1488,1221,652,512
ags,51000086,1629,9488,1617,1240,597,524
ags,51000087,1648,9476,1722,1246,859,555
ags,51000088,1592,9542,1803,1246,694,555
ags,51000089,1599,9581,1869,1234,871,555
ags,51000090,1582,9566,1908,1234,932,567
ags,51000091,1577,9586,1854,1221,749,561
ags,51000092,1594,9561,1883,1234,956,573
ags,51000093,1634,9566,1910,1246,773,579
ags,51000094,1660,9603,1837,1270,755,561
ags,51000095,1631,9607,1859,1282,865,573
ags,51000096,1707,9671,1810,1307,597,585
ags,51000097,1707,9656,1847,1343,743,591
ags,51000098,1719,9639,1871,1362,670,622
ags,51000099,1792,9691,1959,1362,517,646
ags,51000100,1763,9712,2000,1368,706,659
ags,51000101,1814,9730,1988,1362,493,683
ags,51000102,1892,9730,1971,1374,560,707
ags,51000103,1846,9761,2015,1368,652,720
ags,51000104,1778,9730,2057,1362,408,744
ags,51000105,1775,9717,2049,1362,591,762
ags,51000106,1792,9764,2047,1380,456,780
ags,51000107,1719,9761,2103,1392,371,805
ags,51000108,1802,9749,1991,1404,548,817
ags,51000109,1778,9764,1961,1416,286,835
ags,51000110,1704,9761,1954,1447,389,841
ags,51000111,1736,9727,1969,1471,402,823
ags,51000112,1651,9776,1886,1484,182,811
ags,51000113,1677,9783,1920,1496,365,823
ags,51000114,1651,9791,1959,1490,188,823
ags,51000115,1660,9793,1978,1484,176,817
ags,51000116,1656,9803,2049,1465,310,805
ags,51000117,1602,9769,2142,1465,54,774
ags,51000118,1607,9835,2057,1465,206,774
ags,51000119,1634,9800,2032,1471,103,774
ags,51000120,1590,9793,2030,1471,-74,756
ags,51000121,1621,9859,2015,1477,109,750
ags,51000122,1624,9825,1964,1484,-134,750
ags,51000123,1660,9795,1966,1484,-104,756
ags,51000124,1673,9808,1976,1490,-62,750
ags,51000125,1687,9791,2015,1496,-317,738
ags,51000126,1680,9798,2071,1502,-140,738
ags,51000127,1653,9815,2035,1496,-293,750
ags,51000128,1721,9808,1932,1496,-396,744
ags,51000129,1756,9849,2020,1496,-244,744
ags,51000130,1756,9783,1891,1490,-494,738
ags,51000131,1775,9791,1829,1490,-384,726
ags,51000132,1765,9854,1893,1484,-396,720
ags,51000133,1819,9857,1844,1471,-610,732
ags,51000134,1851,9905,1864,1471,-396,726
ags,51000135,1887,9935,1898,1471,-579,726
ags,51000136,1883,9952,1817,1459,-591,738
ags,51000137,1939,9947,1842,1447,-482,732
ags,51000138,1968,9952,1844,1441,-719,726
ags,51000139,1936,9922,1790,1453,-585,732
ags,51000140,1946,9949,1827,1435,-567,707
ags,51000141,1970,9905,1903,1423,-646,707
ags,51000142,1963,9940,1869,1410,-683,683
ags,51000143,2010,10008,1878,1410,-695,677
ags,51000144,2010,9996,1847,1398,-701,671
ags,51000145,2012,9998,1856,1392,-695,677
ags,51000146,2036,9983,1771,1386,-701,683
ags,51000147,2110,9976,1786,1386,-701,683
ags,51000148,2134,9988,1666,1392,-707,677
ags,51000149,2136,9993,1715,1386,-707,677
ags,51000150,2141,9966,1793,1380,-707,677
ags,51000151,2161,9979,1781,1374,-719,677
ags,51000152,2129,9959,1820,1368,-713,677
ags,51000153,2180,9942,1776,1374,-701,677
ags,51000154,2178,9952,1705,1380,-713,671
ags,51000155,2246,10001,1698,1368,-707,659
ags,51000156,2244,10008,1676,1368,-713,659
ags,51000157,2188,9957,1644,1355,-695,659
ags,51000158,2158,9918,1663,1349,-683,659
ags,51000159,2283,9888,1605,1349,-683,646
ags,51000160,2322,9996,1637,1355,-677,652
ags,51000161,2344,9944,1637,1349,-665,634
ags,51000162,2354,9964,1649,1349,-658,640
ags,51000163,2263,9896,1573,1343,-665,646
ags,51000164,2344,9903,1646,1331,-665,652
ags,51000165,2366,9913,1705,1343,-658,646
ags,51000166,2429,9898,1580,1331,-658,659
ags,51000167,2425,9876,1602,1307,-658,659
ags,51000168,2469,9849,1688,1288,-634,652
ags,51000169,2439,9898,1724,1282,-616,665
ags,51000170,2364,9859,1600,1295,-610,671
ags,51000171,2476,9844,1629,1288,-604,665
ags,51000172,2520,9832,1537,1270,-591,665
ags,51000173,2559,9786,1519,1276,-585,652
ags,51000174,2537,9732,1558,1288,-585,659
ags,51000175,2495,9761,1568,1270,-567,677
ags,51000176,2432,9756,1617,1270,-537,677
ags,51000177,2530,9727,1607,1270,-506,677
ags,51000178,2552,9688,1607,1258,-494,683
ags,51000179,2552,9691,1641,1240,-482,665
ags,51000180,2544,9705,1681,1234,-457,665
ags,51000181,2576,9703,1671,1234,-439,665
ags,51000182,2600,9622,1576,1252,-427,659
ags,51000183,2681,9612,1551,1234,-396,671
ags,51000184,2632,9600,1624,1221,-378,659
ags,51000185,2620,9590,1641,1227,-360,665
ags,51000186,2622,9600,1624,1234,-341,652
ags,51000187,2637,9598,1654,1227,-323,646
ags,51000188,2554,9595,1600,1227,-299,652
ags,51000189,2571,9573,1561,1234,-262,671
ags,51000190,2630,9522,1529,1234,-232,659
ags,51000191,2613,9534,1598,1227,-201,671
ags,51000192,2627,9532,1593,1227,-195,665
ags,51000193,2635,9568,1622,1234,-177,646
ags,51000194,2654,9534,1590,1227,-146,646
ags,51000195,2674,9483,1612,1215,-116,652
ags,51000196,2603,9434,1537,1215,-110,652
ags,51000197,2622,9468,1517,1221,-104,659
ags,51000198,2622,9478,1541,1240,-86,652
ags,51000199,2644,9517,1512,1234,-68,640
ags,51000200,2564,9517,1610,1227,-44,640
ags,51000201,2608,9507,1620,1227,-44,640
ags,51000202,2652,9517,1593,1227,-38,646
ags,51000203,2666,9503,1602,1215,-25,646
ags,51000204,2586,9529,1632,1203,-31,652
ags,51000205,2593,9439,1627,1203,-31,659
ags,51000206,2571,9481,1593,1209,-13,665
ags,51000207,2652,9485,1588,1185,5,659
ags,51000208,2644,9483,1612,1173,5,671
ags,51000209,2595,9532,1624,1173,11,677
ags,51000210,2571,9493,1590,1154,17,665
ags,51000211,2520,9495,1576,1148,30,677
ags,51000212,2564,9503,1515,1142,23,671
ags,51000213,2522,9510,1563,1130,23,652
ags,51000214,2483,9510,1678,1118,23,659
ags,51000215,2532,9507,1705,1124,48,659
ags,51000216,2561,9544,1637,1124,54,652
ags,51000217,2549,9561,1644,1118,60,646
ags,51000218,2522,9483,1627,1099,54,652
ags,51000219,2571,9461,1627,1081,60,652
ags,51000220,2559,9481,1568,1069,84,652
ags,51000221,2517,9556,1590,1063,97,659
ags,51000222,2598,9510,1629,1057,115,671
ags,51000223,2527,9471,1598,1045,97,659
ags,51000224,2530,9495,1568,1038,91,646
ags,51000225,2537,9473,1639,1038,97,646
ags,51000226,2495,9468,1632,1038,91,665
ags,51000227,2432,9424,1617,1026,97,671
ags,51000228,2456,9459,1639,1008,103,665
ags,51000229,2427,9451,1615,996,103,659
ags,51000230,2449,9471,1639,971,97,646
ags,51000231,2422,9466,1617,953,91,652
ags,51000232,2368,9490,1580,947,91,640
ags,51000233,2393,9532,1620,947,91,646
ags,51000234,2427,9503,1622,935,78,640
ags,51000235,2400,9466,1663,929,78,622
ags,51000236,2422,9466,1768,916,84,634
ags,51000237,2425,9510,1688,898,84,646
ags,51000238,2317,9471,1607,880,84,640
ags,51000239,2378,9437,1576,868,91,634
ags,51000240,2354,9471,1629,862,91,634
ags,51000241,2307,9478,1732,855,78,634
ags,51000242,2268,9459,1676,843,84,622
ags,51000243,2320,9439,1649,849,84,598
ags,51000244,2364,9434,1683,837,84,591
ags,51000245,2337,9490,1681,819,97,604
ags,51000246,2346,9451,1590,801,103,610
ags,51000247,2364,9488,1593,795,97,604
ags,51000248,2337,9449,1644,782,97,610
ags,51000249,2293,9510,1610,776,97,616
ags,51000250,2327,9468,1707,776,103,598
ags,51000251,2337,9510,1666,776,115,591
ags,51000252,2307,9510,1681,758,121,598
ags,51000253,2349,9532,1637,740,127,579
ags,51000254,2368,9549,1583,734,152,591
ags,51000255,2351,9517,1622,727,158,591
ags,51000256,2366,9520,1654,727,164,591
ags,51000257,2373,9505,1668,721,170,591
ags,51000258,2298,9524,1610,703,188,573
ags,51000259,2322,9544,1610,679,212,573
ags,51000260,2417,9505,1612,673,231,573
ags,51000261,2378,9532,1632,679,225,567
ags,51000262,2356,9537,1656,679,225,555
ags,51000263,2395,9515,1654,666,237,561
ags,51000264,2415,9532,1722,660,267,561
ags,51000265,2432,9556,1732,642,280,561
ags,51000266,2410,9534,1671,630,286,543
ags,51000267,2405,9503,1732,636,298,549
ags,51000268,2368,9549,1707,630,304,561
ags,51000269,2393,9564,1602,612,322,567
ags,51000270,2444,9566,1681,605,334,561
ags,51000271,2390,9534,1656,599,347,555
ags,51000272,2393,9485,1637,593,365,543
ags,51000273,2364,9554,1651,587,383,549
ags,51000274,2373,9627,1695,581,389,573
ags,51000275,2376,9590,1624,575,389,567
ags,51000276,2417,9539,1695,575,432,549
ags,51000277,2439,9549,1693,569,450,543
ags,51000278,2393,9542,1685,563,462,549
ags,51000279,2417,9581,1671,557,493,561
ags,51000280,2405,9605,1717,551,499,561
ags,51000281,2405,9617,1661,557,505,555
ags,51000282,2410,9586,1644,563,536,543
ags,51000283,2386,9576,1634,557,566,543
ags,51000284,2403,9620,1646,551,578,555
ags,51000285,2439,9554,1676,545,591,561
ags,51000286,2337,9546,1732,545,609,543
ags,51000287,2315,9632,1656,526,633,537
ags,51000288,2324,9664,1646,520,658,537
ags,51000289,2278,9673,1620,526,658,530
ags,51000290,2215,9681,1651,532,688,524
ags,51000291,2266,9625,1629,526,712,524
ags,51000292,2298,9620,1600,526,731,524
ags,51000293,2305,9661,1700,520,725,524
ags,51000294,2263,9593,1710,514,737,518
ags,51000295,2273,9673,1598,514,761,512
ags,51000296,2266,9683,1715,496,767,518
ags,51000297,2256,9607,1671,502,798,512
ags,51000298,2259,9642,1681,520,804,518
ags,51000299,2244,9629,1654,520,804,524
ags,51000300,2234,9664,1710,508,828,524
ags,51000301,2259,9642,1703,502,834,524
ags,51000302,2249,9664,1632,490,822,530
ags,51000303,2222,9666,1649,502,822,512
ags,51000304,2234,9710,1639,508,828,524
ags,51000305,2251,9688,1695,484,816,537
ags,51000306,2171,9654,1673,496,810,537
ags,51000307,2188,9637,1766,496,828,543
ags,51000308,2215,9639,1756,496,847,543
ags,51000309,2195,9620,1676,484,841,543
ags,51000310,2212,9656,1720,484,822,549
ags,51000311,2141,9615,1729,465,810,549
ags,51000312,2124,9700,1683,453,798,537
ags,51000313,2124,9703,1737,459,804,537
ags,51000314,2034,9642,1761,465,804,537
ags,51000315,2044,9605,1729,459,792,543
ags,51000316,2063,9703,1668,465,786,555
ags,51000317,2049,9683,1720,465,780,555
ags,51000318,2002,9703,1727,453,767,543
ags,51000319,2071,9732,1734,435,773,549
ags,51000320,2051,9769,1788,429,786,537
ags,51000321,2093,9769,1825,416,786,537
ags,51000322,2027,9683,1788,404,773,543
ags,51000323,2046,9656,1700,398,761,549
ags,51000324,2027,9710,1722,392,737,549
ags,51000325,2036,9676,1759,398,737,537
ags,51000326,2036,9671,1766,380,743,512
ags,51000327,1997,9769,1776,362,749,537
ags,51000328,1978,9739,1786,337,749,555
ags,51000329,1953,9781,1820,331,737,555
ags,51000330,1988,9712,1710,343,719,561
ags,51000331,1963,9749,1720,374,694,561
ags,51000332,2032,9732,1712,386,652,549
ags,51000333,2005,9725,1727,386,621,555
ags,51000334,2041,9712,1668,374,609,567
ags,51000335,1936,9712,1768,380,584,579
ags,51000336,2014,9756,1766,368,572,579
ags,51000337,2027,9759,1781,349,566,573
ags,51000338,1968,9764,1817,343,548,579
ags,51000339,1963,9686,1859,343,542,585
ags,51000340,2017,9712,1864,331,530,585
ags,51000341,2075,9749,1825,307,530,585
ags,51000342,2044,9734,1861,282,542,598
ags,51000343,2034,9703,1805,276,523,610
ags,51000344,2058,9712,1783,270,517,622
ags,51000345,2056,9742,1722,264,511,622
ags,51000346,2022,9732,1759,270,499,628
ags,51000347,2063,9715,1688,282,493,622
ags,51000348,2068,9759,1751,295,481,616
ags,51000349,2097,9691,1768,295,462,628
ags,51000350,2080,9727,1754,301,432,634
ags,51000351,2129,9727,1668,295,420,634
ags,51000352,2075,9698,1756,295,420,646
ags,51000353,2058,9708,1812,307,414,646
ags,51000354,2053,9661,1817,295,402,640
ags,51000355,2080,9659,1744,282,377,646
ags,51000356,2112,9627,1744,288,371,659
ags,51000357,2080,9651,1851,288,365,659
ags,51000358,2093,9654,1849,301,353,671
ags,51000359,2100,9632,1800,282,353,671
ags,51000360,2061,9627,1759,276,353,683
ags,51000361,2112,9651,1766,276,328,701
ags,51000362,2100,9659,1871,276,328,695
ags,51000363,2032,9634,1842,270,341,677
ags,51000364,2039,9615,1822,276,347,677
ags,51000365,2078,9625,1844,264,353,677
ags,51000366,2080,9642,1786,264,341,671
ags,51000367,2090,9595,1729,252,341,677
ags,51000368,2066,9617,1768,264,347,683
ags,51000369,2005,9617,1808,270,341,677
ags,51000370,1966,9573,1776,276,322,677
ags,51000371,2022,9578,1778,282,322,671
ags,51000372,2053,9561,1700,288,316,665
ags,51000373,2110,9578,1720,301,298,677
ags,51000374,2129,9576,1683,295,280,677
ags,51000375,2029,9612,1717,295,261,671
ags,51000376,2117,9571,1768,307,255,671
ags,51000377,2139,9527,1788,307,255,665
ags,51000378,2124,9581,1756,295,255,671
ags,51000379,2107,9520,1786,288,255,671
ags,51000380,2127,9542,1810,301,255,671
ags,51000381,2100,9588,1751,282,249,683
ags,51000382,2115,9568,1886,264,243,689
ags,51000383,2105,9566,1822,258,255,689
ags,51000384,2144,9620,1866,258,280,683
ags,51000385,2112,9586,1827,258,280,701
ags,51000386,2117,9568,1829,252,286,701
ags,51000387,2139,9559,1793,252,292,695
ags,51000388,2117,9515,1768,258,280,683
ags,51000389,2044,9524,1768,252,261,683
ags,51000390,2066,9586,1756,258,255,683
ags,51000391,2124,9593,1798,264,249,677
ags,51000392,2161,9522,1822,276,243,677
ags,51000393,2166,9520,1798,270,237,671
ags,51000394,2190,9507,1959,270,231,671
ags,51000395,2241,9527,1864,270,206,677
ags,51000396,2183,9503,1729,258,194,689
ags,51000397,2205,9468,1781,252,200,695
ags,51000398,2173,9517,1825,252,194,695
ags,51000399,2124,9522,1817,246,194,695
ags,51000400,2117,9568,1817,227,194,689
ags,51000401,2180,9568,1795,221,206,701
ags,51000402,2173,9537,1849,215,200,683
ags,51000403,2139,9500,1847,209,194,671
ags,51000404,2117,9532,1949,203,212,677
ags,51000405,2132,9603,1864,173,231,677
ags,51000406,2110,9666,1739,160,243,665
ags,51000407,2110,9607,1776,166,231,652
ags,51000408,2154,9534,1698,166,206,646
ags,51000409,2212,9524,1710,173,182,652
ags,51000410,2193,9559,1737,185,164,652
ags,51000411,2244,9524,1781,197,139,640
ags,51000412,2227,9556,1771,191,127,646
ags,51000413,2229,9529,1810,191,109,646
ags,51000414,2251,9532,1761,185,91,646
ags,51000415,2219,9498,1788,173,72,646
ags,51000416,2244,9503,1766,148,66,646
ags,51000417,2222,9481,1810,130,48,634
ags,51000418,2195,9527,1793,112,42,640
ags,51000419,2144,9505,1781,99,42,646
ags,51000420,2163,9517,1783,93,36,646
ags,51000421,2180,9556,1778,99,17,640
ags,51000422,2171,9556,1710,81,-1,616
ags,51000423,2154,9605,1715,75,-1,622
ags,51000424,2185,9586,1832,75,-7,610
ags,51000425,2163,9544,1825,51,-7,591
ags,51000426,2144,9549,1771,21,5,598
ags,51000427,2166,9524,1678,27,11,585
ags,51000428,2136,9556,1724,21,5,579
ags,51000429,2171,9542,1695,9,-1,567
ags,51000430,2198,9537,1717,9,17,555
ags,51000431,2198,9534,1681,21,11,530
ags,51000432,2210,9549,1695,21,-13,530
ags,51000433,2246,9483,1688,3,-31,512
ags,51000434,2293,9534,1710,3,-50,512
ags,51000435,2283,9544,1707,-3,-50,512
ags,51000436,2244,9559,1749,-15,-50,506
ags,51000437,2244,9539,1720,-22,-44,506
ags,51000438,2266,9529,1734,-28,-56,500
ags,51000439,2298,9561,1707,-40,-74,482
ags,51000440,2263,9556,1727,-46,-80,476
ags,51000441,2241,9564,1754,-40,-74,476
ags,51000442,2283,9544,1656,-40,-74,470
ags,51000443,2273,9632,1617,-52,-86,463
ags,51000444,2281,9598,1673,-83,-92,457
ags,51000445,2266,9546,1744,-95,-98,457
ags,51000446,2327,9593,1661,-95,-98,451
ags,51000447,2288,9595,1681,-119,-110,439
ags,51000448,2300,9593,1698,-137,-110,427
ags,51000449,2259,9520,1685,-144,-116,421
ags,51000450,2254,9546,1734,-150,-110,415
ags,51000451,2244,9615,1710,-156,-110,409
ags,51000452,2281,9671,1717,-162,-122,402
ags,51000453,2317,9669,1661,-180,-140,396
ags,51000454,2295,9593,1671,-192,-140,378
ags,51000455,2315,9607,1707,-198,-134,372
ags,51000456,2244,9620,1668,-217,-128,354
ags,51000457,2244,9590,1637,-235,-134,348
ags,51000458,2288,9549,1668,-247,-134,329
ags,51000459,2329,9605,1663,-241,-122,329
ags,51000460,2334,9595,1663,-253,-116,329
ags,51000461,2383,9537,1690,-265,-128,311
ags,51000462,2373,9522,1627,-302,-152,299
ags,51000463,2366,9529,1637,-308,-158,305
ags,51000464,2361,9505,1688,-308,-165,311
ags,51000465,2324,9576,1693,-314,-171,305
ags,51000466,2315,9593,1590,-333,-165,293
ags,51000467,2368,9537,1656,-339,-177,280
ags,51000468,2320,9561,1629,-345,-177,280
ags,51000469,2388,9644,1620,-351,-171,274
ags,51000470,2388,9605,1573,-369,-183,280
ags,51000471,2320,9620,1590,-375,-177,262
ags,51000472,2295,9605,1673,-381,-171,244
ags,51000473,2324,9615,1676,-400,-171,232
ags,51000474,2349,9581,1700,-412,-165,232
ags,51000475,2339,9534,1624,-406,-158,250
ags,51000476,2371,9551,1712,-400,-152,238
ags,51000477,2427,9551,1705,-406,-140,226
ags,51000478,2393,9551,1676,-418,-116,213
ags,51000479,2368,9583,1641,-424,-110,201
ags,51000480,2447,9549,1700,-430,-116,201
ags,51000481,2527,9524,1671,-424,-116,195
ags,51000482,2490,9559,1607,-436,-110,171
ags,51000483,2442,9559,1639,-455,-86,171
ags,51000484,2456,9549,1632,-467,-92,165
ags,51000485,2464,9561,1661,-461,-74,146
ags,51000486,2481,9586,1656,-467,-56,140
ags,51000487,2427,9532,1646,-467,-44,134
ags,51000488,2427,9546,1644,-473,-50,134
ags,51000489,2439,9539,1678,-479,-44,116
ags,51000490,2410,9564,1646,-485,-38,116
ags,51000491,2447,9515,1629,-485,-19,116
ags,51000492,2439,9505,1656,-485,-13,116
ags,51000493,2373,9559,1710,-479,-13,98
ags,51000494,2417,9588,1690,-485,-1,91
ags,51000495,2434,9539,1568,-491,11,79
ags,51000496,2439,9503,1746,-491,30,61
ags,51000497,2417,9546,1786,-503,36,61
ags,51000498,2395,9498,1781,-509,48,49
ags,51000499,2395,9532,1778,-503,54,43
ags,51000500,2386,9561,1685,-497,48,49
ags,51000501,2386,9578,1759,-497,48,43
ags,51000502,2329,9590,1751,-497,54,24
ags,51000503,2386,9617,1761,-503,54,24
ags,51000504,2368,9544,1732,-503,54,6
ags,51000505,2364,9612,1698,-509,66,6
ags,51000506,2420,9593,1688,-515,72,6
ags,51000507,2346,9568,1756,-528,72,6
ags,51000508,2288,9642,1703,-540,72,0
ags,51000509,2390,9642,1727,-546,60,-12
ags,51000510,2354,9573,1712,-564,60,-30
ags,51000511,2320,9639,1666,-564,66,-42
ags,51000512,2302,9693,1693,-570,72,-42
ags,51000513,2273,9659,1724,-576,78,-42
ags,51000514,2307,9593,1676,-583,78,-42
ags,51000515,2334,9605,1681,-589,78,-48
ags,51000516,2315,9715,1703,-595,72,-48
ags,51000517,2283,9637,1751,-601,54,-54
ags,51000518,2368,9617,1734,-607,42,-78
ags,51000519,2349,9588,1722,-619,54,-90
ags,51000520,2339,9603,1695,-613,66,-72
ags,51000521,2305,9605,1737,-619,54,-84
ags,51000522,2312,9598,1800,-637,54,-84
ags,51000523,2317,9637,1744,-650,42,-97
ags,51000524,2307,9688,1776,-650,30,-109
ags,51000525,2349,9698,1746,-637,11,-115
ags,51000526,2256,9661,1673,-662,30,-109
ags,51000527,2273,9632,1673,-674,17,-103
ags,51000528,2295,9649,1764,-686,-1,-90
ags,51000529,2307,9678,1712,-705,-7,-115
ags,51000530,2307,9664,1724,-698,-19,-115
ags,51000531,2342,9654,1693,-698,-13,-115
ags,51000532,2386,9634,1681,-705,-13,-133
ags,51000533,2395,9637,1703,-711,-25,-133
ags,51000534,2317,9671,1695,-717,-44,-151
ags,51000535,2283,9637,1808,-723,-44,-158
ags,51000536,2278,9637,1754,-729,-50,-158
ags,51000537,2271,9710,1668,-741,-74,-164
ags,51000538,2273,9708,1620,-753,-86,-170
ags,51000539,2271,9691,1693,-759,-92,-158
ags,51000540,2246,9644,1705,-765,-110,-164
ags,51000541,2295,9615,1715,-765,-110,-176
ags,51000542,2234,9649,1668,-772,-104,-182
ags,51000543,2212,9671,1661,-778,-110,-194
ags,51000544,2210,9659,1703,-790,-122,-212
ags,51000545,2241,9605,1695,-790,-134,-212
ags,51000546,2239,9622,1749,-790,-134,-200
ags,51000547,2195,9637,1742,-796,-152,-200
ags,51000548,2166,9617,1761,-808,-165,-200
ags,51000549,2171,9695,1688,-826,-158,-219
ags,51000550,2178,9727,1712,-833,-158,-231
ags,51000551,2215,9681,1722,-833,-177,-237
